movieId,title,genres
4100,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
4101,"Believer, The (2001)",Drama
4102,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
4103,Every Which Way But Loose (1978),Comedy
4104,"Hound of the Baskervilles, The (1959)",Crime|Horror|Mystery
4105,I Want to Live! (1958),Crime|Drama
4106,"Last Waltz, The (1978)",Documentary
4107,Enough (2002),Drama|Thriller
4108,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
4109,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western
4110,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
4111,"Gambler, The (1974)",Drama
4112,Requiem for a Heavyweight (1962),Drama
4113,"Sum of All Fears, The (2002)",Drama|Thriller
4114,Undercover Brother (2002),Comedy
4115,84 Charing Cross Road (1987),Drama|Romance
4116,Silent Running (1972),Drama|Sci-Fi
4117,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),Horror
4118,Bad Company (2002),Action|Comedy|Crime
4119,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
4120,Cherish (2002),Comedy|Drama|Thriller
4121,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy
4122,"Bourne Identity, The (2002)",Action|Mystery|Thriller
4123,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
4124,Windtalkers (2002),Action|Drama|War
4125,"Dangerous Lives of Altar Boys, The (2002)",Drama
4126,"Emperor's New Clothes, The (2001)",Comedy
4127,Dark Blue World (Tmavomodrý svet) (2001),Drama|War
4128,Caveman (1981),Comedy
4129,Cheech & Chong's The Corsican Brothers (1984),Comedy
4130,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller
4131,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller
4132,Men at Work (1990),Action|Comedy
4133,She Wore a Yellow Ribbon (1949),Western
4134,Juwanna Mann (2002),Comedy
4135,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
4136,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
4137,Rabbit-Proof Fence (2002),Adventure|Drama
4138,Sunshine State (2002),Drama
4139,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy
4140,Mr. Deeds (2002),Comedy|Romance
4141,Lovely & Amazing (2001),Comedy|Drama|Romance
4142,Look Who's Talking Now (1993),Children|Comedy|Romance
4143,Like Mike (2002),Children|Comedy|Fantasy
4144,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
4145,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy
4146,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy
4147,Reign of Fire (2002),Action|Adventure|Fantasy
4148,Road to Perdition (2002),Crime|Drama
4149,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
4150,The Importance of Being Earnest (1952),Comedy|Romance
4151,Perfect (1985),Drama|Romance
4152,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama
4153,Z (1969),Drama|Mystery|Thriller
4154,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
4155,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
4156,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
4157,Stuart Little 2 (2002),Children|Comedy
4158,Austin Powers in Goldmember (2002),Comedy
4159,"Kid Stays in the Picture, The (2002)",Documentary
4160,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror
4161,The Big Bus (1976),Action|Comedy
4162,Red Beard (Akahige) (1965),Drama
4163,Top Secret! (1984),Comedy
4164,"Master of Disguise, The (2002)",Comedy|Mystery
4165,Signs (2002),Horror|Sci-Fi|Thriller
4166,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance
4167,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children
4168,"Good Girl, The (2002)",Comedy|Drama
4169,Blood Work (2002),Crime|Drama|Mystery|Thriller
4170,xXx (2002),Action|Crime|Thriller
4171,24 Hour Party People (2002),Comedy|Drama|Musical
4172,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama
4173,Read My Lips (Sur mes lèvres) (2001),Crime|Drama|Thriller
4174,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller
4175,Beau Pere (a.k.a. Stepfather) (Beau-père) (1981),Drama
4176,"Principal, The (1987)",Action|Crime|Drama
4177,Rollerball (1975),Action|Drama|Sci-Fi
4178,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi
4179,Blue Crush (2002),Adventure|Drama|Romance
4180,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
4181,Possession (2002),Drama|Romance
4182,One Hour Photo (2002),Drama|Thriller
4183,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
4184,Undisputed (2002),Drama
4185,Hush! (2001),Drama
4186,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001),Drama
4187,"Care Bears Movie, The (1985)",Animation|Children|Fantasy
4188,Care Bears Movie II: A New Generation (1986),Animation|Children
4189,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
4190,Hot Shots! (1991),Action|Comedy|Romance|War
4191,Time After Time (1979),Sci-Fi|Thriller
4192,Down and Out in Beverly Hills (1986),Comedy
4193,Stakeout (1987),Comedy|Crime|Romance|Thriller
4194,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller
4195,Love and a Bullet (2002),Action|Crime
4196,À nous la liberté (Freedom for Us) (1931),Comedy|Musical
4197,True Colors (1991),Drama
4198,Snipes (2001),Drama|Thriller
4199,Swimfan (2002),Thriller
4200,Johnny Dangerously (1984),Comedy
4201,"Last House on the Left, The (1972)",Crime|Horror|Thriller
4202,Thesis (Tesis) (1996),Drama|Horror|Thriller
4203,Barbershop (2002),Comedy
4204,Stealing Harvard (2002),Comedy|Crime
4205,"Transporter, The (2002)",Action|Crime
4206,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama
4207,Igby Goes Down (2002),Comedy|Drama
4208,Betsy's Wedding (1990),Comedy
4209,Captain Ron (1992),Adventure|Comedy
4210,Ernest Scared Stupid (1991),Comedy
4211,"Hills Have Eyes, The (1977)",Horror
4212,Suburban Commando (1991),Comedy|Sci-Fi
4213,Tabu: A Story of the South Seas (1931),Drama|Romance
4214,"Wanderers, The (1979)",Drama
4215,"Yearling, The (1946)",Children|Drama
4216,"Ladykillers, The (1955)",Comedy|Crime
4217,"Lavender Hill Mob, The (1951)",Comedy|Crime
4218,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
4219,Ratcatcher (1999),Drama
4220,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama
4221,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
4222,Ballistic: Ecks vs. Sever (2002),Action|Thriller
4223,"Four Feathers, The (2002)",Adventure|War
4224,Trapped (2002),Action|Thriller
4225,8 Women (2002),Comedy|Crime|Musical|Mystery
4226,Invincible (2001),Drama
4227,Secretary (2002),Comedy|Drama|Romance
4228,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
4229,"Trials of Henry Kissinger, The (2002)",Documentary
4230,Sweet Home Alabama (2002),Comedy|Romance
4231,"Tuxedo, The (2002)",Action|Comedy
4232,Charly (2002),Comedy|Drama|Romance
4233,Moonlight Mile (2002),Drama|Romance
4234,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller
4235,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical
4236,Red Dragon (2002),Crime|Mystery|Thriller
4237,Bloody Sunday (2002),Drama
4238,Heaven (2002),Drama
4239,Welcome to Collinwood (2002),Comedy|Crime
4240,Flirting (1991),Drama
4241,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi
4242,"Moderns, The (1988)",Drama
4243,"Onion Field, The (1979)",Drama
4244,Powaqqatsi (1988),Documentary
4245,"Pride of the Yankees, The (1942)",Drama
4246,Valmont (1989),Drama|Romance
4247,Horror of Dracula (Dracula) (1958),Horror
4248,Strange Brew (1983),Comedy
4249,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War
4250,"Fan, The (1981)",Drama|Thriller
4251,"Wrong Guy, The (1997)",Comedy|Romance|Thriller
4252,Below (2002),Horror
4253,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller
4254,Tuck Everlasting (2002),Drama|Fantasy
4255,White Oleander (2002),Drama
4256,Bowling for Columbine (2002),Documentary
4257,Comedian (2002),Comedy|Documentary
4258,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy
4259,Punch-Drunk Love (2002),Comedy|Drama|Romance
4260,Swept Away (2002),Comedy|Romance
4261,Abandon (2002),Drama|Thriller
4262,Formula 51 (2001),Action|Comedy|Crime|Thriller
4263,"Ring, The (2002)",Horror|Mystery|Thriller
4264,Auto Focus (2002),Crime|Drama
4265,"Grey Zone, The (2001)",Drama
4266,Naqoyqatsi (2002),Documentary
4267,Real Women Have Curves (2002),Comedy|Drama
4268,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War
4269,Billy Bathgate (1991),Crime|Drama
4270,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
4271,Jason Goes to Hell: The Final Friday (1993),Action|Horror
4272,Saturday Night Fever (1977),Comedy|Drama|Romance
4273,Staying Alive (1983),Comedy|Drama|Musical
4274,Urban Cowboy (1980),Drama
4275,Tom Horn (1980),Western
4276,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi
4277,Wholly Moses (1980),Comedy
4278,Xanadu (1980),Fantasy|Musical|Romance
4279,Absence of Malice (1981),Drama|Romance
4280,Banana Joe (1981),Comedy
4281,Blow Out (1981),Mystery|Thriller
4282,"Burning, The (1981)",Horror
4283,Carbon Copy (1981),Comedy
4284,Continental Divide (1981),Comedy|Romance
4285,Endless Love (1981),Drama|Romance
4286,Eye of the Needle (1981),Thriller
4287,Faces of Death 2 (1981),Documentary|Horror
4288,Faces of Death (1978),Documentary|Horror
4289,Faces of Death 3 (1985),Documentary|Horror
4290,Faces of Death 4 (1990),Documentary|Horror
4291,First Monday in October (1981),Comedy|Drama
4292,"Four Seasons, The (1981)",Comedy|Drama
4293,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi
4294,Gallipoli (1981),Drama|War
4295,Gregory's Girl (1981),Comedy|Romance
4296,"Hand, The (1981)",Drama|Horror
4297,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy
4298,Modern Problems (1981),Comedy|Fantasy
4299,My Dinner with André (1981),Drama
4300,Neighbors (1981),Comedy
4301,Pennies from Heaven (1981),Musical|Romance
4302,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller
4303,Piranha II: The Spawning (1981),Horror|Sci-Fi
4304,Polyester (1981),Comedy
4305,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
4306,Ghost Ship (2002),Horror
4307,Jackass: The Movie (2002),Action|Comedy|Documentary
4308,"Truth About Charlie, The (2002)",Mystery|Thriller
4309,All or Nothing (2002),Drama
4310,Frida (2002),Drama|Romance
4311,Roger Dodger (2002),Comedy|Drama
4312,"Big Knife, The (1955)",Film-Noir
4313,Casino Royale (1967),Action|Adventure|Comedy
4314,Exodus (1960),Drama|Romance|War
4315,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War
4316,I Spy (2002),Action|Adventure|Comedy|Crime
4317,"Weight of Water, The (2000)",Thriller
4318,Femme Fatale (2002),Crime|Thriller
4319,8 Mile (2002),Drama
4320,Far from Heaven (2002),Drama|Romance
4321,Half Past Dead (2002),Action|Crime|Thriller
4322,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
4323,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance
4324,Interview with the Assassin (2002),Drama
4325,Standing in the Shadows of Motown (2002),Documentary|Musical
4326,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War
4327,Rio Grande (1950),Romance|Western
4328,Blackrock (1997),Drama|Thriller
4329,Men with Brooms (2002),Comedy|Drama|Romance
4330,Mysterious Island (1961),Adventure|Sci-Fi
4331,Left Behind II: Tribulation Force (2002),Drama
4332,Dog Soldiers (2002),Action|Horror
4333,Fingers (1978),Drama
4334,Houseboat (1958),Comedy|Romance
4335,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama
4336,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama
4337,Return to the Blue Lagoon (1991),Adventure|Romance
4338,Toy Soldiers (1991),Action|Drama
4339,Raggedy Man (1981),Drama
4340,Ragtime (1981),Drama
4341,Road Games (a.k.a. Roadgames) (1981),Thriller
4342,Scanners (1981),Horror|Sci-Fi|Thriller
4343,Sharky's Machine (1981),Crime|Drama|Romance
4344,So Fine (1981),Comedy
4345,Southern Comfort (1981),Drama|Thriller|War
4346,"Tarzan, the Ape Man (1981)",Adventure
4347,They All Laughed (1981),Comedy
4348,Thief (1981),Crime|Drama|Thriller
4349,This Is Elvis (1981),Documentary|Drama|Musical
4350,True Confessions (1981),Crime|Drama
4351,Die Another Day (2002),Action|Adventure|Thriller
4352,The Emperor's Club (2002),Drama
4353,Friday After Next (2002),Comedy
4354,Personal Velocity (2002),Drama
4355,"Quiet American, The (2002)",Drama|Thriller|War
4356,Talk to Her (Hable con Ella) (2002),Drama|Romance
4357,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical
4358,Extreme Ops (2002),Action|Adventure|Crime|Thriller
4359,Solaris (2002),Drama|Romance|Sci-Fi
4360,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
4361,They (2002),Horror|Thriller
4362,Brother (Brat) (1997),Crime|Drama
4363,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller
4364,"Last Seduction, The (1994)",Crime|Drama|Thriller
4365,Zulu (1964),Action|Drama|War
4366,Analyze That (2002),Comedy|Crime
4367,Empire (2002),Crime|Drama
4368,Adaptation (2002),Comedy|Drama|Romance
4369,Equilibrium (2002),Action|Sci-Fi|Thriller
4370,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror
4371,"Bolero (Uns et les autres, Les) (1981)",Drama|War
4372,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),Comedy|Crime
4373,"Vernon, Florida (1981)",Documentary
4374,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
4375,Zoot Suit (1981),Drama|Musical
4376,Alone in the Dark (1982),Horror
4377,Author! Author! (1982),Comedy|Drama
4378,Best Friends (1982),Comedy|Drama|Romance
4379,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance
4380,Burden of Dreams (1982),Documentary
4381,Cannery Row (1982),Drama
4382,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama
4383,Deathtrap (1982),Comedy|Crime|Mystery|Thriller
4384,Eating Raoul (1982),Comedy
4385,Drumline (2002),Comedy|Drama|Musical|Romance
4386,"Hot Chick, The (2002)",Comedy
4387,Maid in Manhattan (2002),Comedy|Romance
4388,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
4389,About Schmidt (2002),Comedy|Drama
4390,Evelyn (2002),Drama
4391,Intact (Intacto) (2001),Thriller
4392,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
4393,25th Hour (2002),Crime|Drama
4394,Antwone Fisher (2002),Drama
4395,Gangs of New York (2002),Crime|Drama
4396,Two Weeks Notice (2002),Comedy|Romance
4397,"Wild Thornberrys Movie, The (2002)",Animation|Children|Comedy
4398,Narc (2002),Crime|Drama|Thriller
4399,Bad Influence (1990),Drama|Thriller
4400,Blue Steel (1990),Action|Thriller
4401,Body of Evidence (1993),Drama|Thriller
4402,"Children's Hour, The (1961)",Drama
4403,"Duellists, The (1977)",Action|War
4404,"Kiss Before Dying, A (1956)",Film-Noir|Mystery
4405,Miami Blues (1990),Comedy|Crime|Drama
4406,My Girl 2 (1994),Comedy|Drama|Romance
4407,My Girl (1991),Comedy|Drama|Romance
4408,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
4409,Black Christmas (1974),Horror|Mystery|Thriller
4410,"Day of the Triffids, The (1962)",Horror|Sci-Fi
4411,Asoka (Ashoka the Great) (2001),Action|Drama|Romance
4412,Fat City (1972),Drama
4413,Catch Me If You Can (2002),Crime|Drama
4414,Chicago (2002),Comedy|Crime|Drama|Musical
4415,"Hours, The (2002)",Drama|Romance
4416,Max (2002),Drama
4417,Nicholas Nickleby (2002),Drama|Romance
4418,"Pianist, The (2002)",Drama|War
4419,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",Horror|Thriller
4420,"King of Comedy, The (1983)",Comedy|Drama
4421,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
4422,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary
4423,Just Married (2003),Comedy|Romance
4424,"Son, The (Le fils) (2002)",Drama
4425,"Guy Thing, A (2003)",Comedy|Romance
4426,Kangaroo Jack (2003),Action|Comedy
4427,National Security (2003),Action|Comedy
4428,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
4429,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller
4430,American Me (1992),Drama
4431,CB4 - The Movie (1993),Comedy
4432,Dogfight (1991),Drama|Romance
4433,Imitation of Life (1959),Drama|Romance
4434,"Little Romance, A (1979)",Comedy|Romance
4435,Mystery Date (1991),Comedy
4436,Pépé le Moko (1937),Crime|Drama|Romance
4437,Summer Lovers (1982),Comedy|Drama|Romance
4438,"Woman in Red, The (1984)",Comedy|Romance
4439,Darkness Falls (2003),Horror|Thriller
4440,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary
4441,Dead Reckoning (1947),Drama|Film-Noir|Mystery
4442,"Harder They Come, The (1973)",Action|Crime|Drama
4443,Chaos (2001),Comedy|Crime|Drama
4444,Biker Boyz (2003),Action|Crime|Drama
4445,Final Destination 2 (2003),Horror|Thriller
4446,"Recruit, The (2003)",Action|Thriller
4447,"Guru, The (2002)",Comedy|Romance
4448,Lost in La Mancha (2002),Documentary
4449,May (2002),Drama|Horror
4450,"Harder They Fall, The (1956)",Drama|Film-Noir
4451,Victim (1961),Crime|Drama
4452,Evil Under the Sun (1982),Crime|Drama|Mystery
4453,Firefox (1982),Action|Sci-Fi|Thriller
4454,Honkytonk Man (1982),Comedy|Drama
4455,Labyrinth of Passion (Laberinto de Pasiones) (1982),Comedy
4456,"Last American Virgin, The (1982)",Comedy|Drama
4457,"Last Unicorn, The (1982)",Animation|Children|Fantasy
4458,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action
4459,Making Love (1982),Drama
4460,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance
4461,Missing (1982),Drama|Mystery|Thriller
4462,Monsignor (1982),Drama|War
4463,Monty Python Live at the Hollywood Bowl (1982),Comedy
4464,Moonlighting (1982),Drama
4465,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War
4466,One from the Heart (1982),Drama|Romance
4467,Permanent Vacation (1982),Drama
4468,Personal Best (1982),Drama
4469,"Pirate Movie, The (1982)",Adventure|Comedy|Musical
4470,Querelle (1982),Drama
4471,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
4472,Sunless (Sans Soleil) (1983),Documentary
4473,Savannah Smiles (1982),Comedy
4474,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical
4475,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",Drama
4476,Shoot the Moon (1982),Drama
4477,"New York Ripper, The (Squartatore di New York, Lo) (1982)",Crime|Horror|Mystery|Thriller
4478,"State of Things, The (Stand der Dinge, Der) (1982)",Drama
4479,Tenebre (1982),Horror|Mystery|Thriller
4480,Trail of the Pink Panther (1982),Comedy|Crime
4481,White Dog (1982),Drama|Horror|Thriller
4482,Deliver Us from Eva (2003),Comedy|Romance
4483,How to Lose a Guy in 10 Days (2003),Comedy|Romance
4484,Shanghai Knights (2003),Action|Adventure|Comedy
4485,Daredevil (2003),Action|Crime
4486,All the Real Girls (2003),Drama|Romance
4487,Gerry (2002),Adventure|Drama
4488,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller
4489,Dennis the Menace (1993),Comedy
4490,"Black Stallion, The (1979)",Adventure|Children|Drama
4491,"Patch of Blue, A (1965)",Drama|Romance
4492,Q & A (1990),Crime|Drama
4493,"Thrill of It All, The (1963)",Comedy
4494,Pillow Talk (1959),Comedy|Musical|Romance
4495,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi
4496,Dark Blue (2003),Action|Crime|Drama|Thriller
4497,Gods and Generals (2003),Action|Drama|War
4498,"Life of David Gale, The (2003)",Crime|Drama|Thriller
4499,Old School (2003),Comedy
4500,Stone Reader (2002),Documentary
4501,Spider (2002),Drama|Mystery
4502,American Heart (1992),Crime|Drama
4503,Lady Jane (1986),Drama|Romance
4504,Life Stinks (1991),Comedy
4505,"Meteor Man, The (1993)",Comedy
4506,"Slaughter Rule, The (2002)",Drama
4507,Ten (2002),Drama
4508,Bringing Down the House (2003),Comedy
4509,Tears of the Sun (2003),Action|Drama|Thriller
4510,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller
4511,Laurel Canyon (2002),Drama
4512,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama
4513,Bend It Like Beckham (2002),Comedy|Drama|Romance
4514,"Hunted, The (2003)",Action|Drama|Thriller
4515,Spun (2001),Comedy|Crime|Drama
4516,King of Kings (1961),Drama
4517,Loving You (1957),Drama|Musical
4518,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
4519,Bang the Drum Slowly (1973),Drama
4520,"Benny Goodman Story, The (1955)",Drama|Musical
4521,Born Free (1966),Adventure|Children|Drama
4522,Born Yesterday (1993),Comedy|Romance
4523,Equus (1977),Drama|Mystery
4524,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War
4525,"Glenn Miller Story, The (1953)",Drama
4526,Green Card (1990),Comedy|Drama|Romance
4527,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
4528,One Good Cop (1991),Action|Crime|Drama
4529,Ringu (Ring) (1998),Horror|Mystery|Thriller
4530,Ringu 2 (Ring 2) (1999),Horror|Mystery
4531,Salaam Bombay! (1988),Drama
4532,Sweet Charity (1969),Comedy|Drama|Musical|Romance
4533,Women in Love (1969),Drama|Romance
4534,Boat Trip (2003),Comedy
4535,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
4536,View from the Top (2003),Comedy|Romance
4537,"Awful Truth, The (1937)",Comedy|Romance
4538,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",Horror|Mystery|Thriller
4539,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),Drama
4540,"Robe, The (1953)",Drama
4541,Wind (1992),Action|Romance
4542,Basic (2003),Drama|Thriller|War
4543,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
4544,Head of State (2003),Comedy
4545,What a Girl Wants (2003),Comedy|Drama|Romance
4546,Raising Victor Vargas (2002),Comedy|Drama|Romance
4547,Stevie (2002),Documentary
4548,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance
4549,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
4550,Wake of the Red Witch (1948),Action|Adventure|Drama
4551,"Good Thief, The (2002)",Crime|Drama
4552,Phone Booth (2002),Drama|Thriller
4553,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
4554,DysFunktional Family (2003),Comedy|Documentary
4555,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
4556,Anger Management (2003),Comedy
4557,House of 1000 Corpses (2003),Horror
4558,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
4559,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
4560,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy
4561,"Mighty Wind, A (2003)",Comedy|Musical
4562,Holes (2003),Adventure|Children|Comedy|Mystery
4563,Malibu's Most Wanted (2003),Comedy|Crime
4564,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
4565,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
4566,Straw Dogs (1971),Drama|Thriller
4567,Beginning of the End (1957),Sci-Fi
4568,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
4569,Fahrenheit 451 (1966),Drama|Sci-Fi
4570,I Am Trying to Break Your Heart (2002),Documentary
4571,Legal Eagles (1986),Comedy|Crime|Romance
4572,Undercover Blues (1993),Comedy|Crime
4573,Wildcats (1986),Comedy
4574,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical
4575,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance
4576,Confidence (2003),Crime|Thriller
4577,Identity (2003),Crime|Horror|Mystery|Thriller
4578,"Decade Under the Influence, A (2003)",Documentary
4579,Manic (2001),Drama
4580,Spellbound (2002),Documentary
4581,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
4582,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
4583,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller
4584,Owning Mahowny (2003),Crime|Drama|Thriller
4585,Daddy Day Care (2003),Children|Comedy
4586,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
4587,"Shape of Things, The (2003)",Drama
4588,"Trip, The (2002)",Comedy|Drama|Romance
4589,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
4590,"Chorus Line, A (1985)",Comedy|Drama|Musical
4591,Breakin' 2: Electric Boogaloo (1984),Musical
4592,Breakin' (1984),Drama|Musical
4593,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
4594,"Girls, Les (1957)",Musical
4595,Gunfight at the O.K. Corral (1957),Western
4596,High Society (1956),Comedy|Musical|Romance
4597,Kiss Me Kate (1953),Comedy|Musical|Romance
4598,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
4599,Down with Love (2003),Comedy|Romance
4600,Cinemania (2002),Documentary
4601,Friends and Family (2001),Comedy
4602,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
4603,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
4604,Gigantic (A Tale of Two Johns) (2002),Documentary
4605,Finding Nemo (2003),Adventure|Animation|Children|Comedy
4606,"Italian Job, The (2003)",Action|Crime
4607,Wrong Turn (2003),Horror|Thriller
4608,Capturing the Friedmans (2003),Documentary
4609,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
4610,Love the Hard Way (2001),Crime|Drama|Romance
4611,Whale Rider (2002),Drama
4612,Nevada Smith (1966),Western
4613,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
4614,Silk Stockings (1957),Musical
4615,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller
4616,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
4617,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance
